2015-07-23 12:04:24 Debug: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [E:\xampp\htdocs\product_test\cake\libs\debugger.php, line 697]
2015-07-23 12:45:55 Debug: Notice (8): Undefined index: done in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 31]
2015-07-23 12:45:55 Debug: Notice (8): Undefined index: created in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 32]
2015-07-23 12:45:55 Debug: Notice (8): Undefined index: modified in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 33]
2015-07-23 12:45:55 Debug: Notice (8): Undefined variable: task in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 35]
2015-07-23 12:46:23 Debug: Notice (8): Undefined variable: task in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 35]
2015-07-23 12:46:40 Debug: Notice (8): Undefined variable: task in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 35]
2015-07-23 12:47:26 Debug: Notice (8): Undefined variable: task in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 35]
2015-07-23 12:47:57 Debug: Notice (8): Undefined variable: task in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 35]
2015-07-23 14:13:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 43]
2015-07-23 14:13:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 43]
2015-07-23 14:13:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 43]
2015-07-23 14:14:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 40]
2015-07-23 14:14:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 47]
2015-07-23 14:14:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 48]
2015-07-23 14:14:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 40]
2015-07-23 14:14:45 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:14:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 40]
2015-07-23 14:14:45 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:14:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 40]
2015-07-23 14:14:45 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:22:01 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 47]
2015-07-23 14:22:01 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 48]
2015-07-23 14:22:02 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:22:02 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:22:02 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:23:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 47]
2015-07-23 14:23:45 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 48]
2015-07-23 14:23:45 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:23:45 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:23:46 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:17 Debug: Notice (8): Undefined variable: Site in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 48]
2015-07-23 14:24:18 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:18 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:18 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:24:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:25:15 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:25:15 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:25:15 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:25:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:25:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:25:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:47 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:47 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:47 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:47 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:47 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:52 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:52 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:53 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:53 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:26:53 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:31 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:31 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:31 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:31 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:31 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:32 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:40 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:41 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:41 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:41 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:48 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:48 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:48 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:48 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:48 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:54 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:54 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:54 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:54 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:28:54 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:06 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:06 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:06 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:06 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:06 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:30:59 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:31:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:31:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:31:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:31:26 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:16 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:43 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:43 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:43 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:44 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:32:44 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:04 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:04 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:04 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:04 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:04 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:11 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:11 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:11 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:11 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:11 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:25 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:50 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:51 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:51 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:51 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:33:51 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:10 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:10 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:10 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:10 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:32 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:32 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:32 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:32 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:32 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:39 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:39 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:39 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:39 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:46 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:46 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:46 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:46 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:34:46 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:35:03 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:35:03 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:35:03 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:35:03 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 14:35:03 Debug: Notice (8): Undefined property: View::$Javascript in [E:\xampp\htdocs\product_test\app\views\layouts\default.ctp, line 46]
2015-07-23 18:13:05 Debug: Notice (8): Undefined variable: Html in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 68]
2015-07-23 18:16:56 Debug: Notice (8): Undefined variable: products in [E:\xampp\htdocs\product_test\app\views\clients\index.ctp, line 113]
2015-07-23 18:19:31 Debug: Notice (8): Undefined index: created_mobile in [E:\xampp\htdocs\product_test\app\views\clients\index.ctp, line 117]
2015-07-23 19:04:07 Debug: Notice (8): Undefined property: AjaxHelper::$form in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 75]
2015-07-23 19:04:13 Debug: Notice (8): Object of class FormHelper to string conversion in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 75]
2015-07-23 19:04:13 Debug: Notice (8): Undefined property: AjaxHelper::$Object in [E:\xampp\htdocs\product_test\app\views\products\index.ctp, line 75]
2015-07-24 10:15:47 Debug: Notice (8): Undefined index: Product in [E:\xampp\htdocs\product_test\app\controllers\products_controller.php, line 29]
2015-07-24 10:17:11 Debug: Notice (8): Undefined index: Product in [E:\xampp\htdocs\product_test\app\controllers\products_controller.php, line 27]
2015-07-24 10:17:11 Debug: Notice (8): Undefined index: Product in [E:\xampp\htdocs\product_test\app\controllers\products_controller.php, line 28]
2015-07-24 10:17:11 Debug: Notice (8): Undefined index: Product in [E:\xampp\htdocs\product_test\app\controllers\products_controller.php, line 29]
2015-07-24 12:02:13 Debug: Notice (8): Undefined variable: Product in [E:\xampp\htdocs\product_test\app\views\elements\products\index_pagging.ctp, line 26]
2015-07-24 13:18:00 Debug: Notice (8): Undefined property: ProductsController::$MstTree in [E:\xampp\htdocs\product_test\app\controllers\products_controller.php, line 122]
2015-07-24 13:19:27 Debug: Notice (8): Undefined variable: mst_tree in [E:\xampp\htdocs\product_test\app\controllers\products_controller.php, line 109]
2015-07-24 14:27:26 Debug: Notice (8): Undefined index: product_name in [E:\xampp\htdocs\product_test\app\models\product.php, line 45]
2015-07-24 16:53:42 Debug: Notice (8): Undefined variable: model_name in [E:\xampp\htdocs\product_test\app\views\clients\index.ctp, line 10]
2015-07-24 16:53:42 Debug: Notice (8): Undefined variable: statuses in [E:\xampp\htdocs\product_test\app\views\clients\index.ctp, line 27]
2015-07-24 16:58:19 Debug: Notice (8): Undefined property: ClientsController::$Product in [E:\xampp\htdocs\product_test\app\controllers\clients_controller.php, line 29]
2015-07-24 18:14:52 Debug: Notice (8): Undefined variable: Products in [E:\xampp\htdocs\product_test\app\views\elements\clients\index_pagging.ctp, line 30]
2015-07-24 18:15:40 Debug: Notice (8): Undefined index: Client in [E:\xampp\htdocs\product_test\app\controllers\clients_controller.php, line 20]
2015-07-24 18:20:53 Debug: Notice (8): Undefined index: Client in [E:\xampp\htdocs\product_test\app\controllers\clients_controller.php, line 20]
